0.493161,-68,360,308,-77,90,7908,971,-112,-2154
0.494838,-73,373,307,-53,96,7897,971,-112,-2154
0.496532,-90,366,312,-60,93,7894,971,-112,-2154
0.498077,-68,381,297,-68,81,7906,956,-134,-2194
0.501456,-71,397,305,-70,80,7885,956,-134,-2194
0.503093,-75,390,309,-77,91,7886,956,-134,-2194
0.504662,-75,398,298,-64,91,7875,982,-155,-2204
0.506320,-73,413,302,-65,85,7892,982,-155,-2204
0.507882,-74,404,293,-61,61,7905,982,-155,-2204
0.511131,-72,406,306,-65,86,7891,982,-155,-2204
0.512797,-71,389,315,-69,88,7886,973,-147,-2226
0.514477,-58,392,324,-62,89,7900,973,-147,-2226
0.516018,-53,403,315,-60,73,7914,973,-147,-2226
0.517831,-53,403,301,-57,81,7902,992,-136,-2185
0.520565,-68,374,301,-57,81,7902,992,-136,-2185
0.522109,-71,358,302,-66,78,7899,992,-136,-2185
0.525442,-64,380,317,-67,88,7906,971,-88,-2233
0.526985,-70,381,312,-64,86,7900,971,-88,-2233
0.528534,-79,397,297,-63,74,7920,971,-88,-2233
0.530083,-79,372,281,-62,88,7899,970,-126,-2245
0.533380,-66,360,288,-64,97,7910,970,-126,-2245
0.534941,-71,362,301,-58,89,7913,970,-126,-2245
0.538033,-54,377,308,-60,85,7904,1004,-130,-2227
0.539701,-68,376,312,-62,80,7894,1004,-130,-2227
0.541365,-66,374,309,-68,90,7897,1004,-130,-2227
0.542914,-67,393,313,-75,96,7880,1008,-118,-2223
0.546112,-86,388,318,-60,81,7915,1008,-118,-2223
0.547795,-86,381,312,-69,72,7905,1008,-118,-2223
0.548981,-69,364,310,-74,88,7880,1008,-118,-2223
0.552097,-70,389,313,-55,94,7898,1027,-119,-2228
0.553664,-88,386,322,-41,75,7898,1027,-119,-2228
0.555220,-83,384,320,-71,81,7903,1027,-119,-2228
0.556766,-66,391,306,-69,78,7876,983,-130,-2223
0.559846,-66,391,305,-59,94,7901,983,-130,-2223
0.561389,-52,377,305,-59,94,7901,983,-130,-2223
0.562934,-45,367,304,-66,89,7882,984,-126,-2208
0.566229,-47,358,326,-76,81,7907,984,-126,-2208
0.567781,-57,381,319,-61,76,7896,984,-126,-2208
0.570871,-60,388,314,-70,74,7890,998,-131,-2249
0.572420,-65,377,320,-84,85,7888,998,-131,-2249
0.573965,-73,363,314,-79,81,7909,998,-131,-2249
0.577284,-67,364,310,-79,74,7910,989,-110,-2273
0.578872,-58,375,324,-68,74,7891,989,-110,-2273
